id,long,lat,facility,type,ownership,status,ward_code,ward_name,lga_code,lga_name
1720,7.6812499,11.2700853,Sabon Gari Primary Health Center,Unknown,Unknown,Functional,KD1608,Sabon Garin,19016,Kudan
1721,7.42038,10.46702,St Gerard's Catholic Church Hospital,Unknown,Unknown,Unknown,KD1004,Kakuri Hausa,19010,Kaduna South
1722,7.962288,9.735979,Kurmin Sara Health Clinic,Primary,Public,Unknown,KD0807,Gumel,19008,Kachia
1723,8.649168,10.618007,Agaji Primary Health Center,Primary,Public,Functional,KD1702,Dan Alhaji,19017,Lere
1724,7.070839127,11.18263678,Labi Health Clinic,Unknown,Others,Unknown,KD0109,Kutemeshi,19001,Birnin Gwari
1725,8.240844,9.212879,Nimbe Health Clinic,Primary,Public,Functional,KD2002,Arak,19020,Sanga
1726,7.720256,11.137655,Dogarawa Health Clinic,Primary,Public,Unknown,KD1904,Dogarawa,19019,Sabon Gari
1727,8.401917,10.32928,Udammi Health Clinic,Primary,State Ministry Of Health,Functional,KD1704,Gure Kahugu,19017,Lere
1728,7.934291,10.977689,Unguwan Rimi Health Post,Primary,Public,Functional,KD2107,Maigana,19021,Soba
1729,7.760065,9.72525,Anturu Primary Health Center,Primary,Public,Unknown,KD0803,Awon,19008,Kachia
1730,7.86397,9.3633,Ice Bisa Health Clinic,Primary,Public,Unknown,KD1108,Kukuyi,19011,Kagarko
1731,7.9882998,11.3678669,Wambai Primary Health Center,Primary,Others,Functional,KD0508,Rumi,19005,Ikara
1732,6.77099,11.21424,Dokan Ruwa Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD0110,Kuyello,19001,Birnin Gwari
1733,8.24139,10.34451,Kwassam Primary Health Center,Primary,Public,Functional,KD1409,Kwassam,19014,Kauru
1734,7.70666946,11.2567112,Garu Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD1602,Garu,19016,Kudan
1735,7.382051,10.530192,Central Hospital And Maternity,Primary,Public,Unknown,KD0409,Rigasa,19004,Igabi
1736,7.455373,10.600555,Jama'a Nursing And Maternity Home,Primary,Public,Unknown,KD0905,Kawo,19009,Kaduna North
1737,7.915876,11.382328,Unguwar Maadaki Health Post,Primary,Public,Functional,KD1803,Gazara,19018,Makarfi
1738,8.2964793,9.5817909,Fada Primary Health Center,Unknown,Unknown,Functional,KD0708,Kafanchan B,19007,Jema'A
1739,7.224541,10.561893,Baranje Health Clinic,Primary,Public,Functional,KD0205,Kunai,19002,Chikun
1740,8.614302,9.165482,Ayu Primary Health Center,Primary,Public,Unknown,KD2003,Ayu,19020,Sanga
1741,7.50192,9.53605,Chinka Health Center,Primary,State Primary HealthCare Development Agency,Functional,KD1103,Jere North,19011,Kagarko
1742,7.577686,9.650534,Koron Tsohuwa Primary Health Care,Primary,Public,Unknown,KD0803,Awon,19008,Kachia
1743,7.990731,10.469405,Mai Kudimi Health Dispensary,Primary,Public,Functional,KD1205,Kallah,19012,Kajuru
1744,7.910929,10.063069,Medical Recept Station Mrs,Primary,Public,Unknown,KD0801,Agunu,19008,Kachia
1745,8.002001,9.454393,Nganduro Health Clinic,Primary,Public,Functional,KD0604,Fada,19006,Jaba
1746,8.377924,9.590753,Agban Health Clinic,Primary,Public,Functional,KD1301,Agban,19013,Kaura
1747,7.457775,9.850911,Sajoe Clinic,Primary,Public,Unknown,KD0805,Dokwa,19008,Kachia
1748,7.99602,9.460594,Sabzuro General Hospital,Primary,Public,Functional,KD0609,Sabzuro,19006,Jaba
1749,7.4814,9.624354,Asibitin Badoko Health Post,Primary,Public,Functional,KD0809,Katari,19008,Kachia
1750,8.220368,9.587901,Unguwan Rimi Primary Health Center,Primary,Public,Functional,KD2207,Unguwan Rimi,19022,Zangon Kataf
1751,8.118332,11.310192,Saulawa Health Post,Primary,Public,Unknown,KD0509,Saulawa,19005,Ikara
1752,8.635856,10.307668,Tuddai Primary Health Center,Primary,Public,Functional,KD1707,Lazuru Tuddai,19017,Lere
1753,7.413397,10.45632,Staff Quaters By Layin Makaranta Primary Health Center,Primary,Public,Functional,KD1003,Kakuri Gwari,19010,Kaduna South
1754,8.045731,9.622334,Tulsi Chanrai Foundation,Others,Public,Unknown,KD0812,Sabon Sarki,19008,Kachia
1755,7.45819,10.57178,Madinat Specialist Hospital,Unknown,Unknown,Unknown,KD0909,Unguwan Dosa,19009,Kaduna North
1756,7.698013,11.057924,Durumi Primary Health Clinic,Primary,Public,Unknown,KD2308,Limancin Kona,19023,Zaria
1757,7.417387718,10.5822637,Farin Gida Alpha Specialist Hospital,Unknown,Unknown,Functional,KD0903,Hayin Banki,19009,Kaduna North
1758,8.49081,10.11366,Private Materrnity Home,Unknown,Unknown,Unknown,KD1405,Geshere,19014,Kauru
1759,8.263227,10.164087,Makami Primary Health Center,Primary,Public,Unknown,KD1402,Bital,19014,Kauru
1760,7.4263865,10.5141808,Primary Health Center Warri Street,Primary,Others,Functional,KD0906,Maiburiji,19009,Kaduna North
1761,7.468194,11.316916,Madara Health Clinic,Primary,Public,Functional,KD0303,Gangara,19003,Giwa
1762,8.201552,10.848419,Dutsen Wai Primary Health Center,Primary,Public,Functional,KD1503,Dutsen Wai,19015,Kubau
1763,8.510509,10.518337,Yar Kasuwa Primary Health Center,Primary,Public,Functional,KD1706,Kudaru,19017,Lere
1764,8.38072,10.6894,Advantist Clinic,Others,Missions/Religious,Functional,KD1706,Kudaru,19017,Lere
1765,8.00684,9.39367,Ankung B Health Clinic,Primary,State Primary HealthCare Development Agency,Functional,KD0606,Nduya,19006,Jaba
1766,8.4559,9.66864,Kaura Maternity And Child Health,Primary,State Primary HealthCare Development Agency,Unknown,KD1305,Kaura,19013,Kaura
1767,7.04514,11.067015,Islamiyah Mallam Sambo Health Center,Unknown,Unknown,Functional,KD0107,Damari,19001,Birnin Gwari
1768,8.109765,11.017064,Kuyamutsa Health Post,Primary,Public,Functional,KD2111,Soba,19021,Soba
1769,7.828834,11.366939,Yunusa Clinic,Primary,Public,Unknown,KD1802,Danguziri,19018,Makarfi
1770,8.52981,9.73574,Unguwan Kaya Health Clinic,Primary,Public,Unknown,KD1302,Bondong,19013,Kaura
1771,7.79393,9.50521,Kudiri Health Clinic,Unknown,Unknown,Unknown,KD1110,Kushe,19011,Kagarko
1772,7.492803,10.471859,Bagado Dispensary Clinic,Primary,Public,Functional,KD0209,Rido,19002,Chikun
1773,7.403813,10.530323,Rasmah Maternity And Clinic,Primary,Public,Unknown,KD1013,Unguwan Sanusi,19010,Kaduna South
1774,8.102665635,10.84768902,Rahama Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD2108,Rahama,19021,Soba
1775,7.887583,11.322109,Ruma Primary Health Care,Primary,Public,Unknown,KD1802,Danguziri,19018,Makarfi
1776,8.67729,10.366556,Lazuru Health Clinic,Primary,Public,Functional,KD1707,Lazuru Tuddai,19017,Lere
1777,8.427015,9.206329,Zintak Clinic,Primary,Public,Unknown,KD2007,Nandu,19020,Sanga
1778,7.46535,10.59193,Almufassal Nursing And Maternity,Unknown,Unknown,Unknown,KD0408,Rigachikun,19004,Igabi
1779,7.864318333,10.25488,Kurmin Idon Health Clinic,Primary,Others,Functional,KD1201,Afogo,19012,Kajuru
1780,8.301222,9.598859,Aduwan Ii Health Clinic,Primary,Public,Unknown,KD0711,Maigizo,19007,Jema'A
1781,6.216128,10.558658,Ijinga Health Post,Primary,Public,Functional,KD0106,Randagi,19001,Birnin Gwari
1782,8.488992,9.220594,Nandu Health Center,Primary,Public,Unknown,KD2007,Nandu,19020,Sanga
1783,6.73386,10.73392,Gwaska Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD0101,Gayam,19001,Birnin Gwari
1784,7.637912,10.458034,Kujama Gari Primary Health Center,Primary,Public,Functional,KD0204,Kujama,19002,Chikun
1785,7.686533,10.318839,Government Technical College Primary Health Center,Primary,Public,Unknown,KD1204,Kajuru,19012,Kajuru
1786,7.489547,10.525952,Dan Honu A Dispensary Clinic,Primary,Public,Functional,KD0209,Rido,19002,Chikun
1787,7.204587,10.580788,Dande Health Clinic,Primary,Public,Functional,KD0205,Kunai,19002,Chikun
1788,7.69160108,11.04357374,New City Hospital,Unknown,Unknown,Functional,KD2303,Gyellesu,19023,Zaria
1789,8.077482,11.28127,Tuesday Clinic Dorayi,Primary,Public,Unknown,KD1806,Gwanki,19018,Makarfi
1790,7.51186,10.6946,Al Amin Nursing And Maternity,Primary,Public,Unknown,KD0407,Kwarau,19004,Igabi
1791,8.362727,9.572539,Tsonje Primary Health Center,Primary,Public,Functional,KD1301,Agban,19013,Kaura
1792,8.357112,9.890855,Warkan Primary Health Clinic,Primary,Public,Functional,KD2202,Gora,19022,Zangon Kataf
1793,6.936657077,11.35335545,Tabanni Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD0111,Tabanni,19001,Birnin Gwari
1794,7.564371,9.473621,Gidan Dankarami Kuse Ii Health Clinic,Primary,Public,Unknown,KD1106,Kagarko South,19011,Kagarko
1795,7.639216,9.70685,Kitaro,Others,Public,Functional,KD0803,Awon,19008,Kachia
1796,7.230216,9.484558,Kpechi Health Post,Primary,Public,Functional,KD1102,Iddah,19011,Kagarko
1797,6.123258,10.743787,Kakangi Primary Health Care,Primary,Public,Unknown,KD0102,Kakangi,19001,Birnin Gwari
1798,7.457681,9.850891,Babajo Clinic,Primary,Public,Unknown,KD0805,Dokwa,19008,Kachia
1799,7.548814,10.347705,Kakau Health Clinic,Primary,Public,Unknown,KD0204,Kujama,19002,Chikun
1800,7.312317,9.610291,Ward Model Primary Health Center Center,Primary,State Primary HealthCare Development Agency,Unknown,KD0804,Bishini,19008,Kachia
1801,7.7982,10.296995,Sabongarin Kufana Health Clinic,Primary,Public,Functional,KD1207,Kufana,19012,Kajuru
1802,8.347079,10.772594,Kwodaro Health Post,Primary,Public,Functional,KD1505,Kareh,19015,Kubau
1803,7.875586,9.989686,Anguwan Zakki Gadanaji Health Post,Primary,Public,Functional,KD0801,Agunu,19008,Kachia
1804,7.787609,10.330393,Danbagudu Health Clinic,Primary,Public,Functional,KD1201,Afogo,19012,Kajuru
1805,8.272382,10.690702,Awarke,Primary,Public,Unknown,KD1509,Pambegua,19015,Kubau
1806,8.659438,10.590811,Doka Danbala Primary Health Center,Primary,Public,Functional,KD1702,Dan Alhaji,19017,Lere
1807,8.419679,10.334632,Gure Kahugu Primary Health Center,Primary,Public,Unknown,KD1704,Gure Kahugu,19017,Lere
1808,8.43156,10.898486,Akure Clinic And Nursing Home,Others,Public,Unknown,KD1502,Damau,19015,Kubau
1809,7.687381,11.079085,Muslim Special Hospital,Tertiary,Private,Unknown,KD2309,Tukur Tukur,19023,Zaria
1810,7.806884766,10.42248535,Vet Clinic,Others,Private,Unknown,KD1205,Kallah,19012,Kajuru
1811,6.940699,11.194757,Shado Health Clinic,Primary,Public,Functional,KD0110,Kuyello,19001,Birnin Gwari
1812,8.509448,10.291904,Samilafiya Nursing Maternity Home Luwuna,Primary,Public,Unknown,KD1709,Raminkura,19017,Lere
1813,8.498494,10.944076,Haskiya Health Clinic,Primary,Public,Unknown,KD1504,Haskiya,19015,Kubau
1814,8.590397,10.483038,Uroko Health Post,Primary,Public,Unknown,KD1705,Kayarda,19017,Lere
1815,7.442505,10.47931,Narayi Ecwa Clinic,Others,Missions/Religious,Unknown,KD0207,Narayi,19002,Chikun
1816,7.783299,11.26841,Taba Model Primary Health Care,Primary,State Primary HealthCare Development Agency,Unknown,KD1609,Taba,19016,Kudan
1817,8.679342,10.4221278,Siminaka Primary Health Care,Unknown,Unknown,Functional,KD1711,Saminaka,19017,Lere
1818,8.08546,9.663924,J k Health Clinic,Primary,Public,Unknown,KD0812,Sabon Sarki,19008,Kachia
1819,7.203823,11.146447,Jigo Gari Health Post,Primary,Public,Functional,KD0305,Idasu,19003,Giwa
1820,8.315775,10.675533,Nasaru Primary Health Center,Primary,Public,Functional,KD1505,Kareh,19015,Kubau
1821,7.68539,11.08557,Rahmaaniyya Nur Mat Ang Dankari,Tertiary,Private,Unknown,KD2305,Kufena,19023,Zaria
1822,7.698771,11.133651,Hakuri Clinic,Primary,Public,Unknown,KD1905,Hanwa,19019,Sabon Gari
1823,7.729139,11.111603,Sabon Gari Gen Hospital,Primary,Public,Functional,KD1903,Chikaji,19019,Sabon Gari
1824,8.429014,11.029845,Kudumi Health Clinic,Primary,Public,Functional,KD1504,Haskiya,19015,Kubau
1825,8.36412,10.16418,Kabene Health Clinic,Primary,Public,Functional,KD1405,Geshere,19014,Kauru
1826,7.094926,11.037124,Dongodwa Model Primary Health Center,Primary,Public,Unknown,KD0108,Dogondawa,19001,Birnin Gwari
1827,7.31778,9.61319,Bishini Primary Health Care,Unknown,Unknown,Unknown,KD0804,Bishini,19008,Kachia
1828,8.375927,9.703372,Tum Health Center,Primary,Public,Functional,KD1308,Malagum,19013,Kaura
1829,7.665087,9.408683,Kudiri Primary Health Center,Primary,Public,Functional,KD1106,Kagarko South,19011,Kagarko
1830,7.75784,10.17076,Maro Primary Health Center,Primary,State Primary HealthCare Development Agency,Functional,KD1208,Maro,19012,Kajuru
1831,7.472051,10.561148,M b Tukur Primary Health Care Malali,Primary,Public,Functional,KD0901,Badarawa,19009,Kaduna North
1832,8.296728,10.67884,Pambegua General Hospital,Primary,Public,Functional,KD1509,Pambegua,19015,Kubau
1833,8.1734,9.50001,Kagoma Primary Health Center,Primary,Public,Functional,KD0709,Kagoma,19007,Jema'A
1834,7.460595,10.52732833,Family Care Health Center,Primary,Others,Functional,KD0910,Unguwar Rimi,19009,Kaduna North
1835,8.018597,9.642647,Sabon Sarki Primary Health Center,Primary,Public,Functional,KD0812,Sabon Sarki,19008,Kachia
1836,7.716035,11.049934,Amaru Health Clinic,Primary,Public,Functional,KD2306,Kwarbai A,19023,Zaria
1837,8.182824,9.897786,Victory Health Clinic And Maternity Kamuru,Primary,Public,Functional,KD2203,Ikulu,19022,Zangon Kataf
1838,7.25985,10.61901,Forest Maternity Clinc,Primary,Public,Unknown,KD0205,Kunai,19002,Chikun
1839,7.688318,10.743611,Amana Madaci Health Post,Primary,Public,Functional,KD0403,Fanshanu,19004,Igabi
1840,7.72199,9.50434,Akoji Health Clinic,Primary,Public,Unknown,KD1105,Kagarko North,19011,Kagarko
1841,8.382573,10.960309,Anchau Takalafiya Primary Health Center,Primary,Public,Functional,KD1501,Anchau,19015,Kubau
1842,8.62793,9.191711,Yashi Sarki Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD2003,Ayu,19020,Sanga
1843,8.0068692,9.4582347,Kwoi Primary Health Care Clinic,Primary,Others,Functional,KD0604,Fada,19006,Jaba
1844,8.0223136,10.682359,Dan Daura Primary Health Clinic,Unknown,Others,Unknown,KD1410,Makami,19014,Kauru
1845,7.564089,9.472111,Dankarami Health Post,Primary,Public,Functional,KD1106,Kagarko South,19011,Kagarko
1846,7.993042,11.187832,Kwasallo Primary Health Center,Primary,Public,Functional,KD2106,Kwasallo,19021,Soba
1847,6.996887207,11.04852295,Damari Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD0107,Damari,19001,Birnin Gwari
1848,7.235901,9.3797,Zabeidna Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD1102,Iddah,19011,Kagarko
1849,7.761747,11.046583,Tudun Kusa Nursing Home And Maternity Ed,Primary,Public,Unknown,KD2313,Wuciciri,19023,Zaria
1850,7.785424,10.044917,Maro Sarki Primary Health Center,Primary,Public,Functional,KD1208,Maro,19012,Kajuru
1851,7.47019,10.56037,Medicity Hospital,Tertiary,Private,Unknown,KD0901,Badarawa,19009,Kaduna North
1852,7.408948,10.480275,United Nigerian Textiles Hospital,Primary,Public,Functional,KD1005,Makera,19010,Kaduna South
1853,7.783299,11.268411,Model Primary Health Care Taba,Primary,Public,Functional,KD1609,Taba,19016,Kudan
1854,8.274475,9.780273,Zonkwa Government Girls' College Clinic,Others,Secondary School,Unknown,KD2210,Zonkwa,19022,Zangon Kataf
1855,7.478088379,10.44873047,Sabon Tasha,Others,Others,Unknown,KD0211,Sabon Tasha,19002,Chikun
1856,8.077977,11.280073,Dorayi Health Care,Primary,Public,Functional,KD1806,Gwanki,19018,Makarfi
1857,7.56147,10.80909,Jaji Nursing Home,Others,Private,Unknown,KD0402,Birnin Yero,19004,Igabi
1858,8.598317,9.84104,Kikirin Health Clinic,Primary,Public,Functional,KD1406,Kamaru,19014,Kauru
1859,7.944558,11.423308,Gangara Gazara Health Clinic,Primary,Public,Unknown,KD1803,Gazara,19018,Makarfi
1860,7.384757,10.667758,Afaka Primary Health Center,Primary,Public,Functional,KD0401,Afaka,19004,Igabi
1861,7.652068,11.154333,Sick Bay Abu Clinic,Primary,Public,Unknown,KD1906,Jama A,19019,Sabon Gari
1862,7.911894,9.58194,Aribi Health Center,Primary,Public,Functional,KD1101,Aribi,19011,Kagarko
1863,8.210285,9.389598,Jangidi Gari Primary Health Center,Primary,Public,Functional,KD0706,Jagindi,19007,Jema'A
1864,7.9381,11.023852,Salama Clinic Maigana,Primary,Public,Unknown,KD2107,Maigana,19021,Soba
1865,8.280817,9.770222,Mayin Kok Health Post,Primary,Public,Functional,KD2210,Zonkwa,19022,Zangon Kataf
1866,7.379808,9.523365,Jere South Health Clinic,Primary,Public,Unknown,KD1104,Jere South,19011,Kagarko
1867,8.27602,10.445,Garmadi Primary Health Center,Primary,State Primary HealthCare Development Agency,Functional,KD1409,Kwassam,19014,Kauru
1868,7.715815,10.400377,Tausayi Maternity Home,Primary,Public,Unknown,KD1206,Kasuwan Magani,19012,Kajuru
1869,8.011059,11.408426,Auchan Primary Health Care,Primary,Public,Functional,KD0501,Auchan,19005,Ikara
1870,7.431747,10.509297,Zakari Memorial Clinic Primary Health Center,Primary,Public,Unknown,KD0902,Dadi Riba,19009,Kaduna North
1871,8.505156667,9.627591667,Fada Attakar Primary Health Center,Unknown,Unknown,Functional,KD1310,Zankan,19013,Kaura
1872,7.880988,11.374815,Tausayi Medicine Center,Tertiary,Private,Unknown,KD1807,Makarfi,19018,Makarfi
1873,7.735797,11.307383,Rahama Nursing Home And Maternity,Primary,Public,Unknown,KD1606,Kudan,19016,Kudan
1874,7.75967,10.51763,Gwaraji Primary Health Care,Unknown,Unknown,Unknown,KD0404,Gwaraji,19004,Igabi
1875,8.508301,9.672913,Manchok Medical Center,Primary,State Primary HealthCare Development Agency,Unknown,KD1309,Manchok,19013,Kaura
1876,6.926447,10.631615,Jam Sago Clinic Udawa,Primary,Public,Unknown,KD0205,Kunai,19002,Chikun
1877,8.3555,9.43375,Alheri Medical Center,Others,Private,Unknown,KD0705,Godogodo,19007,Jema'A
1878,7.79553,11.20409,Likoro Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD1607,Likoro,19016,Kudan
1879,8.30577,9.58389,Fantsuwam Health Facility,Primary,Public,Unknown,KD0711,Maigizo,19007,Jema'A
1880,6.932495117,10.63348389,Rimi Clinic,Primary,State Primary HealthCare Development Agency,Unknown,KD0205,Kunai,19002,Chikun
1881,7.715841,10.12154,Unguwan Sarki Gamo Health Clinic,Primary,Public,Functional,KD1208,Maro,19012,Kajuru
1882,8.144125,11.170639,Anguwan Barau Health Clinic,Primary,Public,Unknown,KD0504,Kurmin Kogi,19005,Ikara
1883,7.406974,10.591968,Annul Medical Center,Primary,Public,Unknown,KD0401,Afaka,19004,Igabi
1884,7.734161,11.111463,Sunshine Clinic,Primary,Public,Unknown,KD1910,Unguwar Gabas,19019,Sabon Gari
1885,7.761384,11.139405,Shika Primary Health Center,Primary,Public,Functional,KD1911,Zabi,19019,Sabon Gari
1886,7.97532922,9.84999195,Gumel Health Clinic,Unknown,Unknown,Functional,KD0807,Gumel,19008,Kachia
1887,8.055735,9.54074,Health Clinic Galadima,Primary,Others,Functional,KD0601,Chori,19006,Jaba
1888,7.42228,10.475417,Queen Amina Infirmary,Primary,Public,Unknown,KD1004,Kakuri Hausa,19010,Kaduna South
1889,7.8131,9.43682,Kubacha Model Primary Health Care,Primary,State Primary HealthCare Development Agency,Unknown,KD1107,Katugal,19011,Kagarko
1890,8.689977,10.531456,Dan Alhaji Primary Health Center,Primary,Public,Functional,KD1702,Dan Alhaji,19017,Lere
1891,7.409318,10.538913,Yelwa Maibene Health Clinic,Primary,Public,Unknown,KD1001,Badiko,19010,Kaduna South
1892,8.129628,11.414181,Tashar Ango Health Post,Primary,Public,Functional,KD0505,Kuya,19005,Ikara
1893,7.757676,10.409059,Rimau Primary Health Center,Primary,Public,Functional,KD1209,Rimau,19012,Kajuru
1894,8.29468,9.59043,Calvary Clinic And Maternity,Others,Private,Unknown,KD0708,Kafanchan B,19007,Jema'A
1895,7.661084,11.106444,Rafin Magaji Primary Health Center,Primary,Public,Functional,KD2305,Kufena,19023,Zaria
1896,7.92005,9.85487,Health Heart Clinic Foundation,Tertiary,NGO/Humanitarian,Functional,KD0802,Ankwa,19008,Kachia
